,question,answer1,answer2,label,sas,f1,bertvanilla,berttrained,bi_encoder,bleu,rouge_L,meteor,answer_encoded_twice
799,where does attack on titan anime end in manga,"""Counterfeit""","May 9, 2016",0.0,0.0127460649237036,0.0,0.3027462661266327,0.2431314289569854,0.2367690950632095,0.0,0.0,0.0,"May 9, 2016"
800,where does attack on titan anime end in manga,"""Counterfeit""",Ilse's Notebook,0.0,0.009148103184998,0.0,0.3230397701263428,0.1648458242416381,0.1317142099142074,0.0,0.0,0.0,Ilse's Notebook
801,where does attack on titan anime end in manga,"""Counterfeit""","July 9, 2016",0.0,0.011284408159554,0.0,0.299618124961853,0.2987993359565735,0.3055702447891235,0.0,0.0,0.0,"July 9, 2016"
802,where does attack on titan anime end in manga,"""Counterfeit""",25,0.0,0.0191726386547088,0.0,0.3646302819252014,0.0966016799211502,0.0852838084101677,0.0,0.0,0.0,25
803,where does attack on titan anime end in manga,"""Counterfeit""",ground's counterattack,0.0,0.0095592457801103,0.0,0.346312016248703,0.2362132370471954,0.199273407459259,0.0,0.0,0.0,ground's counterattack
804,where does attack on titan anime end in manga,"""Counterfeit""",Mikasa,0.0,0.009729822166264,0.0,0.2683055102825165,0.0614579543471336,0.027445076033473,0.0,0.0,0.0,Mikasa
805,where does attack on titan anime end in manga,"""Counterfeit""",the 50th issue of 2016,0.0,0.0092717660591006,0.0,0.3596615493297577,0.1137919127941131,0.0698801726102829,0.0,0.0,0.0,the 50th issue of 2016
806,where does attack on titan anime end in manga,"""Counterfeit""",Japan,0.0,0.0094885500147938,0.0,0.3314734995365143,0.1488779932260513,0.1356328427791595,0.0,0.0,0.0,Japan
807,when does chitty chitty bang bang take place,1909,1907 through 1908,0.0,0.3756042122840881,0.0,0.6967024207115173,0.6360294222831726,0.6639789342880249,0.0,0.0,0.0,1907 through 1908
808,when does chitty chitty bang bang take place,1909,rural England,0.0,0.0095932018011808,0.0,0.2749395668506622,0.101469799876213,0.108840212225914,0.0,0.0,0.0,rural England
809,when does chitty chitty bang bang take place,1909,1907,0.0,0.3235992193222046,0.0,0.8444692492485046,0.60965496301651,0.6538047790527344,0.0,0.0,0.0,1907
810,when does chitty chitty bang bang take place,1909,Florida,0.0,0.0097833685576915,0.0,0.340587705373764,0.1670592129230499,0.2369697093963623,0.0,0.0,0.0,Florida
811,when does chitty chitty bang bang take place,1909,1968,0.0,0.013254796154797,0.0,0.5986483097076416,0.2448082715272903,0.3036325573921204,0.0,0.0,0.0,1968
812,when does chitty chitty bang bang take place,1909,1913,0.0,0.2582269310951233,0.0,0.8411062955856323,0.4733339250087738,0.5454500913619995,0.0,0.0,0.0,1913
813,when does chitty chitty bang bang take place,1909,"June 1, 2008",0.0,0.0108933532610535,0.0,0.4105321168899536,0.2363169640302658,0.2266532182693481,0.0,0.0,0.0,"June 1, 2008"
814,when does chitty chitty bang bang take place,1909,1875,0.0,0.1513756513595581,0.0,0.7032959461212158,0.071993887424469,0.0944853201508522,0.0,0.0,0.0,1875
815,when does chitty chitty bang bang take place,1909,1915,0.0,0.2631328999996185,0.0,0.7785473465919495,0.2776034772396087,0.3467970490455627,0.0,0.0,0.0,1915
816,when does chitty chitty bang bang take place,1909,1800,0.0,0.1342063099145889,0.0,0.574130654335022,0.2417680323123932,0.2914967834949493,0.0,0.0,0.0,1800
817,when does chitty chitty bang bang take place,1909,1870,0.0,0.1151996254920959,0.0,0.7309179306030273,0.1988755166530609,0.2510644197463989,0.0,0.0,0.0,1870
818,who was the last indian who receive nobel prize as of 2018,Kailash Satyarthi,mother teresa,0.0,0.0093880072236061,0.0,0.2201407849788664,0.2168601304292678,0.2118719518184662,0.0,0.0,0.0,mother teresa
819,who was the last indian who receive nobel prize as of 2018,Kailash Satyarthi,Amartya Sen,0.0,0.0101308664306998,0.0,0.2603560388088226,0.4070560932159424,0.4138214886188507,0.0,0.0,0.0,Amartya Sen
820,who was the last indian who receive nobel prize as of 2018,Kailash Satyarthi,Manjul Bhargava,0.0,0.009962054900825,0.0,0.2729536294937134,0.3656916618347168,0.4051725268363953,0.0,0.0,0.0,Manjul Bhargava
821,who was the last indian who receive nobel prize as of 2018,Kailash Satyarthi,A.P.J. Abdul Kalam,0.0,0.0092802494764328,0.0,0.2573653161525726,0.1377706229686737,0.1161690652370452,0.0,0.0,0.0,A.P.J. Abdul Kalam
822,who was the last indian who receive nobel prize as of 2018,Kailash Satyarthi,Subhash Khot,0.0,0.0380677729845047,0.0,0.2598527073860168,0.5136088728904724,0.5453968644142151,0.0,0.0,0.0,Subhash Khot
823,who was the last indian who receive nobel prize as of 2018,Kailash Satyarthi,Rabindranath Tagore,0.0,0.0115503510460257,0.0,0.2708490490913391,0.3334085643291473,0.3499066233634949,0.0,0.0,0.0,Rabindranath Tagore
824,who was the last indian who receive nobel prize as of 2018,Kailash Satyarthi,Sachin Tendulkar,0.0,0.0098679913207888,0.0,0.2175485789775848,0.4131628572940826,0.4650536179542542,0.0,0.0,0.0,Sachin Tendulkar
825,what party favored a strong federal government and supported industry and trade,The Federalists,Congress,0.0,0.0121946893632411,0.0,0.3729742765426636,0.2622608542442322,0.2951316833496094,0.0,0.0,0.0,Congress
826,what party favored a strong federal government and supported industry and trade,The Federalists,the Whigs,0.0,0.0279937554150819,0.0,0.5715562701225281,0.1467323005199432,0.1466825306415558,0.0,0.5,0.25,the Whigs
827,what party favored a strong federal government and supported industry and trade,The Federalists,the federalist party,2.0,0.9221874475479126,0.0,0.8579360842704773,0.7285555601119995,0.7290570735931396,0.0,0.4,0.6465517241379309,the federalist party
828,what kind of steak has a round bone in it,a T-bone,t - bone steak,0.0,0.6613066792488098,0.0,0.7837337851524353,0.4580332040786743,0.4286815524101257,0.0,0.6666666666666666,0.0,t - bone steak
829,what kind of steak has a round bone in it,a T-bone,Steak,0.0,0.0261492170393466,0.0,0.344837337732315,0.0689886361360549,0.0552693754434585,0.0,0.0,0.0,Steak
830,what kind of steak has a round bone in it,a T-bone,round steak,1.0,0.1422473192214965,0.0,0.3044522404670715,0.1965740323066711,0.1876826733350753,0.0,0.0,0.0,round steak
831,what kind of steak has a round bone in it,a T-bone,beefsteak,1.0,0.0186148285865783,0.0,0.2789617478847504,0.1237586364150047,0.1000511571764946,0.0,0.0,0.0,beefsteak
832,where did the anglo saxons arrived in britain,southern and east coasts,around the year 410,0.0,0.0094170989468693,0.0,0.3517342507839203,0.0554620213806629,0.0149533562362194,0.0,0.0,0.0,around the year 410
833,where did the anglo saxons arrived in britain,southern and east coasts,the 5th century,0.0,0.0096559980884194,0.0,0.36347895860672,0.2649454772472381,0.2700694799423218,0.0,0.0,0.0,the 5th century
834,where did the anglo saxons arrived in britain,southern and east coasts,England,1.0,0.0097755454480648,0.0,0.298946350812912,0.194543570280075,0.1844938099384308,0.0,0.0,0.0,England
835,where did the anglo saxons arrived in britain,southern and east coasts,Great Britain,2.0,0.0096006607636809,0.0,0.2949193716049194,0.0478508919477462,0.0118124661967158,0.0,0.0,0.0,Great Britain
836,who gave permission to settle the 13 colonies,King James I of England,King Charles II,0.0,0.1364598721265792,0.25,0.6567737460136414,0.5571442246437073,0.5646401047706604,0.0,0.25,0.15625,King Charles II
837,who gave permission to settle the 13 colonies,King James I of England,the continental congress,0.0,0.0106041897088289,0.0,0.3483836650848389,0.147506833076477,0.1338680237531662,0.0,0.0,0.0,the continental congress
838,who gave permission to settle the 13 colonies,King James I of England,Britain,0.0,0.2755069732666016,0.0,0.4343940615653992,0.3569354712963104,0.3555046319961548,0.0,0.0,0.0,Britain
839,what do the first two letters of a dea number mean,Drug Enforcement,vowels,0.0,0.0096688689664006,0.0,0.2967381775379181,0.1588988751173019,0.159972071647644,0.0,0.0,0.0,vowels
840,what do the first two letters of a dea number mean,Drug Enforcement,Area Number,0.0,0.017085276544094,0.0,0.2853011190891266,0.2191773802042007,0.242197573184967,0.0,0.0,0.0,Area Number
841,what do the first two letters of a dea number mean,Drug Enforcement,Belgium,0.0,0.011778331361711,0.0,0.2640637159347534,0.1360537409782409,0.1378749012947082,0.0,0.0,0.0,Belgium
842,what do the first two letters of a dea number mean,Drug Enforcement,registrant type,1.0,0.0101483399048447,0.0,0.243353471159935,0.1389247328042984,0.1352248936891555,0.0,0.0,0.0,registrant type
843,where is the baylor vanderbilt game being played,"Houston, Texas",vanderbilt stadium,0.0,0.0092748366296291,0.0,0.3268204927444458,0.3062867224216461,0.3067785501480102,0.0,0.0,0.0,vanderbilt stadium
844,where is the baylor vanderbilt game being played,"Houston, Texas",Dudley Field,0.0,0.0094391647726297,0.0,0.312311440706253,0.204112097620964,0.207248717546463,0.0,0.0,0.0,Dudley Field
845,where is the baylor vanderbilt game being played,"Houston, Texas",Texas Bowl,0.0,0.0948899611830711,0.5,0.6034231185913086,0.6187596321105957,0.6423899531364441,0.0,0.5,0.2380952380952381,Texas Bowl
846,where is the baylor vanderbilt game being played,"Houston, Texas",bridgestone arena,0.0,0.0093659367412328,0.0,0.2884518504142761,0.1643089652061462,0.1446264088153839,0.0,0.0,0.0,bridgestone arena
847,where is the baylor vanderbilt game being played,"Houston, Texas",the United States,0.0,0.0101849092170596,0.0,0.3543597161769867,0.2676827311515808,0.2615767717361449,0.0,0.0,0.0,the United States
848,where is the baylor vanderbilt game being played,"Houston, Texas",McLane Stadium,0.0,0.0095251658931374,0.0,0.2815254628658295,0.1587304174900055,0.167055532336235,0.0,0.0,0.0,McLane Stadium
849,what is the name of saturns largest moon,Titan,ganymede,0.0,0.0103134829550981,0.0,0.2490959763526916,0.1053359061479568,0.1245446652173996,0.0,0.0,0.0,ganymede
850,when was the first series of big brother,18 July 2000,"july 5, 2000",2.0,0.4617350101470947,0.6666666666666666,0.7528542280197144,0.5692881941795349,0.558388352394104,0.0,0.6666666666666666,0.2564102564102564,"july 5, 2000"
851,who became king of england in 1509 at the age of 17,Henry VIII,edward vi,0.0,0.0099651683121919,0.0,0.5771232843399048,0.2104101479053497,0.2333767712116241,0.0,0.0,0.0,edward vi
852,who became king of england in 1509 at the age of 17,Henry VIII,George IV,0.0,0.0101169412955641,0.0,0.5666224956512451,0.4764004647731781,0.5520132780075073,0.0,0.0,0.0,George IV
853,who became king of england in 1509 at the age of 17,Henry VIII,Henry,1.0,0.7747632265090942,0.6666666666666666,0.6457788348197937,0.6540590524673462,0.6250553727149963,0.0,0.6666666666666666,0.4545454545454545,Henry
854,when does the new colorado governor take office,"January 8, 2019",2018,0.0,0.0606744736433029,0.0,0.4820429086685181,0.3436057567596435,0.3645005226135254,0.0,0.0,0.0,2018
855,when does the new colorado governor take office,"January 8, 2019","November 6, 2018",0.0,0.0454483777284622,0.0,0.7846824526786804,0.3838109374046325,0.3728196024894713,0.0,0.0,0.125,"November 6, 2018"
856,when does the new colorado governor take office,"January 8, 2019",since 2 October 2017,0.0,0.0246316287666559,0.0,0.5625496506690979,0.191537469625473,0.1769860535860061,0.0,0.0,0.0,since 2 October 2017
857,when does the new colorado governor take office,"January 8, 2019",the second tuesday of the january,1.0,0.3321873545646667,0.2857142857142857,0.4650675356388092,0.2937145829200744,0.212601974606514,0.0,0.2222222222222222,0.0862068965517241,the second tuesday of the january
858,when does the new colorado governor take office,"January 8, 2019","January 11, 2011",1.0,0.0583988316357135,0.3333333333333333,0.786625862121582,0.3577362298965454,0.327873557806015,0.0,0.3333333333333333,0.25,"January 11, 2011"
859,what does the eight rays of the sun in the philippine flag mean,each representing a Philippine province,unity,0.0,0.011683776974678,0.0,0.3188846707344055,0.1083479523658752,0.0839932858943939,0.0,0.0,0.0,unity
860,what does the eight rays of the sun in the philippine flag mean,each representing a Philippine province,sovereignty,0.0,0.0103528928011655,0.0,0.3403635621070862,0.2051843553781509,0.201990470290184,0.0,0.0,0.0,sovereignty
861,what does the eight rays of the sun in the philippine flag mean,each representing a Philippine province,a Philippine province,2.0,0.6921441555023193,0.6666666666666666,0.7823574542999268,0.7684779763221741,0.7542188167572021,0.0,0.7499999999999999,0.920138888888889,a Philippine province
862,what does the eight rays of the sun in the philippine flag mean,each representing a Philippine province,eight provinces,2.0,0.4265137612819672,0.0,0.4578498601913452,0.4057183563709259,0.3939619660377502,0.0,0.0,0.217391304347826,eight provinces
863,who plays diana in anne with an e,Dalila Bela,Amybeth McNulty,0.0,0.0099910805001854,0.0,0.2128873020410537,0.3363220691680908,0.3659356236457825,0.0,0.0,0.0,Amybeth McNulty
864,who plays diana in anne with an e,Dalila Bela,Nicollette Sheridan,0.0,0.0097843939438462,0.0,0.2258943617343902,0.1044982373714447,0.0792598873376846,0.0,0.0,0.0,Nicollette Sheridan
865,who plays diana in anne with an e,Dalila Bela,Lucas Jade Zumann,0.0,0.0093699945136904,0.0,0.2186673581600188,0.1091872751712799,0.1000238358974456,0.0,0.0,0.0,Lucas Jade Zumann
866,where is the latest sunset in the us,"Fortuna, North Dakota","august 21, 2017",0.0,0.009527837857604,0.0,0.3297953903675079,0.2739496231079101,0.2858586311340332,0.0,0.0,0.125,"august 21, 2017"
867,where is the latest sunset in the us,"Fortuna, North Dakota",Peaked Island,0.0,0.0097597679123282,0.0,0.256108433008194,0.1637900918722152,0.1583007574081421,0.0,0.0,0.0,Peaked Island
868,where is the latest sunset in the us,"Fortuna, North Dakota",Nome,0.0,0.0094202840700745,0.0,0.2407893389463425,0.263342022895813,0.2729489505290985,0.0,0.0,0.0,Nome
869,where is the latest sunset in the us,"Fortuna, North Dakota",California,0.0,0.0097044892609119,0.0,0.2951653301715851,0.1325164437294006,0.1565253585577011,0.0,0.0,0.0,California
870,where is the latest sunset in the us,"Fortuna, North Dakota",cadillac mountain,0.0,0.0095492787659168,0.0,0.2642317712306976,0.1461666822433471,0.1271470338106155,0.0,0.0,0.0,cadillac mountain
871,where is the latest sunset in the us,"Fortuna, North Dakota",the Bahamas,0.0,0.0094158090651035,0.0,0.3256856799125671,0.1093614846467971,0.0971263721585273,0.0,0.0,0.0,the Bahamas
872,where is the latest sunset in the us,"Fortuna, North Dakota",Arizona,0.0,0.0097597446292638,0.0,0.3259277045726776,0.243039920926094,0.2041720449924469,0.0,0.0,0.0,Arizona
873,who did baylor play in the bowl game,UCF Knights,washington huskies,1.0,0.009827721863985,0.0,0.2626589536666869,0.1354802548885345,0.1259532123804092,0.0,0.0,0.0,washington huskies
874,who did baylor play in the bowl game,UCF Knights,UCLA Bruins,1.0,0.015980739146471,0.0,0.3321635127067566,0.3851480484008789,0.3863567411899567,0.0,0.0,0.0,UCLA Bruins
875,who did baylor play in the bowl game,UCF Knights,notre dame,1.0,0.010203736834228,0.0,0.2788737416267395,0.2669388353824615,0.2711812555789947,0.0,0.0,0.0,notre dame
876,who did baylor play in the bowl game,UCF Knights,New England Patriots,1.0,0.0095716193318367,0.0,0.2474466264247894,0.2025724202394485,0.1750154495239257,0.0,0.0,0.0,New England Patriots
877,who did baylor play in the bowl game,UCF Knights,the Boise State Broncos,1.0,0.0096271485090255,0.0,0.3073171079158783,0.2236729562282562,0.2058317214250564,0.0,0.0,0.0,the Boise State Broncos
878,the total number of chief ministers in india at present,thirty,40,0.0,0.0594356022775173,0.0,0.5588932633399963,0.410145491361618,0.4623869061470032,0.0,0.0,0.0,40
879,the total number of chief ministers in india at present,thirty,Twenty nine,0.0,0.047036338597536,0.0,0.7196145057678223,0.3936038613319397,0.3878049254417419,0.0,0.0,0.0,Twenty nine
880,the total number of chief ministers in india at present,thirty,14,0.0,0.0531865991652011,0.0,0.4673983454704285,0.111773557960987,0.1379947811365127,0.0,0.0,0.0,14
881,the total number of chief ministers in india at present,thirty,245,0.0,0.0152201419696211,0.0,0.4522750973701477,0.1749213188886642,0.1833441853523254,0.0,0.0,0.0,245
882,the total number of chief ministers in india at present,thirty,11747034,0.0,0.0115126632153987,0.0,0.3504387438297272,0.2504210472106933,0.2535230517387389,0.0,0.0,0.0,11747034
883,who's the manager of the atlanta braves,Brian Gerald Snitker,John Y. Brown Jr.,0.0,0.0125004723668098,0.0,0.3173094093799591,0.1424995511770248,0.115740843117237,0.0,0.0,0.0,John Y. Brown Jr.
884,who's the manager of the atlanta braves,Brian Gerald Snitker,Alex Anthopoulos,0.0,0.0112389642745256,0.0,0.2716183960437775,0.0155172161757946,-0.0049906196072697,0.0,0.0,0.0,Alex Anthopoulos
885,who's the manager of the atlanta braves,Brian Gerald Snitker,brian snitker,1.0,0.8448996543884277,0.8,0.9332315325737,0.572608470916748,0.5445605516433716,0.0,0.8,0.4761904761904762,brian snitker
