,answer1,answer2,label,sas,f1,bertvanilla,berttrained,bi_encoder,bleu,rouge_L,meteor
1141,"March 10, 1981",2011,0.0,0.0110751893371343,0.0,0.4634899199008942,0.3717925548553467,0.4261434078216553,0.0,0.0,0.0
1142,"March 10, 1981",April 1981,0.0,0.3920741975307465,0.4,0.7077862620353699,0.7662432193756104,0.7866805791854858,0.0,0.4,0.22727272727272727
1143,"March 10, 1981",1981,2.0,0.6316944360733032,0.5,0.6209385991096497,0.737036943435669,0.7407552599906921,0.0,0.5,0.3846153846153847
1144,Kareem Abdul-Jabbar,wilt chamberlain,0.0,0.0097892275080084,0.0,0.2443846166133881,0.1584423929452896,0.1404086053371429,0.0,0.0,0.0
1145,Kareem Abdul-Jabbar,Kareem Abdul - Jabbar,2.0,0.9614951014518738,0.4,1.0,0.862299919128418,0.8917850255966187,0.0,1.0,0.13157894736842105
1146,Burma,Ceylon,0.0,0.009295760653913,0.0,0.4541182518005371,0.1678301990032196,0.18956458568573,0.0,0.0,0.0
1147,Burma,Sri Lanka,1.0,0.0095354104414582,0.0,0.4152028560638428,0.2324847429990768,0.2503371238708496,0.0,0.0,0.0
1148,"18,426",10000,1.0,0.2005700469017028,0.0,0.4184301495552063,0.0869360864162445,0.091373935341835,0.0,0.0,0.0
1149,"18,426","18, 426",2.0,0.9623542428016664,0.0,0.9999997615814208,0.9376948475837708,0.9467589259147644,0.0,1.0,0.0
1150,Ptolemy,at the end of a number,0.0,0.0098242321982979,0.0,0.3725464046001434,0.0548575147986412,-0.0641084536910057,0.0,0.0,0.0
1151,Ptolemy,India,0.0,0.0102973170578479,0.0,0.3298173546791077,0.1489192992448806,0.1583951860666275,0.0,0.0,0.0
1152,Ptolemy,the bakhshali manuscript,0.0,0.009412775747478,0.0,0.3070353269577026,0.1876859664916992,0.1922988891601562,0.0,0.0,0.0
1153,Ptolemy,on monuments,0.0,0.0112449480220675,0.0,0.3577940464019775,0.1447778344154358,0.1525370776653289,0.0,0.0,0.0
1154,Ptolemy,By 1770 BC,0.0,0.0109285358339548,0.0,0.3367190957069397,-0.0119646191596984,-0.0422812663018703,0.0,0.0,0.0
1155,Ptolemy,zero,0.0,0.0100197847932577,0.0,0.3300900161266327,0.1314685940742492,0.1410486251115799,0.0,0.0,0.0
1156,Elizabeth II,donald trump,0.0,0.00957359559834,0.0,0.2591038048267364,0.1735067963600158,0.1820493936538696,0.0,0.0,0.0
1157,Elizabeth II,Hassanal Bolkiah,0.0,0.009745174087584,0.0,0.2310048788785934,0.1349806487560272,0.1254720389842987,0.0,0.0,0.0
1158,Elizabeth II,Teodoro Obiang,0.0,0.009727313183248,0.0,0.2161556333303451,0.1122453212738037,0.1208804100751876,0.0,0.0,0.0
1159,Elizabeth II,george washington,0.0,0.0095759145915508,0.0,0.2693019807338714,0.0793770253658294,-0.0259917024523019,0.0,0.0,0.0
1160,Elizabeth II,Franklin D. Roosevelt,0.0,0.0109363012015819,0.0,0.3038539290428161,0.1638146042823791,0.161574587225914,0.0,0.0,0.0
1161,Elizabeth II,George H.W. Bush,0.0,0.0112247820943593,0.0,0.2697315514087677,0.15969879925251,0.1552215963602066,0.0,0.0,0.0
1162,Elizabeth II,Queen Elizabeth II,2.0,0.939763069152832,0.8,0.829623818397522,0.914656698703766,0.928061306476593,0.0,0.8,0.6465517241379309
1163,155,114,0.0,0.0267365053296089,0.0,0.7220458388328552,0.3053764700889587,0.3290437757968902,0.0,0.0,0.0
1164,155,139,0.0,0.0304877515882253,0.0,0.7521647810935974,0.417479932308197,0.4374652206897736,0.0,0.0,0.0
1165,155,197,0.0,0.030659981071949,0.0,0.7257144451141357,0.4627223610877991,0.4654610753059387,0.0,0.0,0.0
1166,155,eighty eight,0.0,0.0118887824937701,0.0,0.3712479174137116,0.0626849606633186,0.0701200813055038,0.0,0.0,0.0
1167,155,one,0.0,0.0410893484950065,0.0,0.4148870408535004,0.1537204682826995,0.1795763820409774,0.0,0.0,0.0
1168,155,two,0.0,0.0382999926805496,0.0,0.4316306412220001,0.2478413432836532,0.2752406597137451,0.0,0.0,0.0
1169,155,142,0.0,0.0387656018137931,0.0,0.7500883936882019,0.4985448122024536,0.5076583623886108,0.0,0.0,0.0
1170,"India Security Press, Nasik",federal government,0.0,0.0096884723752737,0.0,0.2520947754383087,0.0983739122748375,0.0831722095608711,0.0,0.0,0.0
1171,"India Security Press, Nasik",Calcutta,0.0,0.0131118521094322,0.0,0.3567352890968323,0.1444340199232101,0.1330107599496841,0.0,0.0,0.0
1172,"India Security Press, Nasik",India Security Press,2.0,0.7356833219528198,0.8571428571428571,0.7724040150642395,0.8029216527938843,0.7894563674926758,0.0,0.8571428571428571,0.920138888888889
1173,The Gap Band,sonny boy williamson i,0.0,0.0093781547620892,0.0,0.3466662168502808,0.1743519455194473,0.1501544117927551,0.0,0.0,0.0
1174,The Gap Band,"Sharon, Lois & Bram",0.0,0.0094674509018659,0.0,0.2903904020786285,-0.0033895915839821,-0.0479811578989028,0.0,0.0,0.0
1175,The Gap Band,Maureen McGovern,0.0,0.0097783980891108,0.0,0.2677940726280212,0.1407197117805481,0.1199051886796951,0.0,0.0,0.0
1176,a Coven of Salem witches,2013,0.0,0.0108494712039828,0.0,0.3423127233982086,0.0447400957345962,0.0176148973405361,0.0,0.0,0.0
1177,Michael Wincott,richard harris,0.0,0.0104920305311679,0.0,0.3103368282318115,0.2351631820201873,0.2525411248207092,0.0,0.0,0.0
1178,Michael Wincott,jim caviezel,0.0,0.0116318156942725,0.0,0.237864688038826,0.0872635319828987,0.0626357719302177,0.0,0.0,0.0
1179,2009,2016,0.0,0.0179416183382272,0.0,0.70168536901474,0.5402966737747192,0.6340928077697754,0.0,0.0,0.0
1180,2009,"september 14, 2009",2.0,0.4142052829265594,0.5,0.6226184368133545,0.6096687316894531,0.5655499100685121,0.0,0.5,0.13513513513513511
1181,Africa,chicago,0.0,0.0094554470852017,0.0,0.3658230602741241,0.2870091199874878,0.3414753675460815,0.0,0.0,0.0
1182,Africa,Donna,0.0,0.0091626197099685,0.0,0.2447370588779449,0.1366416066884994,0.2059059143066406,0.0,0.0,0.0
1183,Africa,Topher Grace,0.0,0.0091007398441433,0.0,0.2413105815649033,0.1286232620477676,0.1470368057489395,0.0,0.0,0.0
1184,Africa,teaching in Africa,2.0,0.3026034235954285,0.5,0.7043209671974182,0.5484716296195984,0.5336208939552307,0.0,0.5,0.17857142857142855
1185,Toby Stephens,mark wahlberg,0.0,0.0097193662077188,0.0,0.2914505302906036,0.117257609963417,0.1141446977853775,0.0,0.0,0.0
1186,Toby Stephens,James Stewart,0.0,0.0099818361923098,0.0,0.3185571432113647,0.3374159634113312,0.3744419217109679,0.0,0.0,0.0
1187,Toby Stephens,Joan Bennett,0.0,0.0096583049744367,0.0,0.325556606054306,0.2767935693264007,0.285313069820404,0.0,0.0,0.0
1188,Virginia Bruce,Cole Porter,0.0,0.0098889842629432,0.0,0.223990112543106,0.0576064735651016,0.0174226127564907,0.0,0.0,0.0
1189,Virginia Bruce,Frank Sinatra,2.0,0.0098704472184181,0.0,0.2687025070190429,0.2373875379562378,0.2294696867465973,0.0,0.0,0.0
1190,John Jefferson Williams,albert henry woolson,0.0,0.0108976857736706,0.0,0.3170936107635498,0.1811419576406479,0.1763466149568557,0.0,0.0,0.0
1191,1978,"October 25, 1978",2.0,0.4615596830844879,0.5,0.6146844625473022,0.6241266131401062,0.6040637493133545,0.0,0.5,0.13513513513513511
1192,"Santa Clara, California","atlanta, georgia",1.0,0.009723437950015,0.0,0.4858144521713257,0.1804900169372558,0.1541034877300262,0.0,0.0,0.16129032258064518
1193,"Santa Clara, California",mercedes-benz stadium,1.0,0.0097242454066872,0.0,0.3140964806079864,0.2055295705795288,0.1714943647384643,0.0,0.0,0.0
1194,"Santa Clara, California","mercedes - benz stadium in atlanta, georgia",1.0,0.0096303960308432,0.0,0.4190829694271088,0.1526927202939987,0.1016537398099899,0.0,0.0,0.06578947368421052
1195,gypsum,fresco,0.0,0.0092507302761077,0.0,0.2285898178815841,0.1880576312541961,0.2309939414262772,0.0,0.0,0.0
1196,gypsum,Paris,0.0,0.0098099559545516,0.0,0.21916526556015,0.1254929602146148,0.1432619094848632,0.0,0.0,0.0
1197,gypsum,calcium sulfate,1.0,0.0094122206792235,0.0,0.2295200824737549,0.1626567989587783,0.1584341078996658,0.0,0.0,0.0
1198,Universal Studios Hollywood,Atlanta,1.0,0.0096890348941087,0.0,0.2756440639495849,0.1932829171419143,0.2371395230293274,0.0,0.0,0.0
1199,Universal Studios Hollywood,"atlanta, georgia",1.0,0.0095311058685183,0.0,0.2710218727588653,0.2289532423019409,0.2377246916294098,0.0,0.0,0.0
1200,Universal Studios Hollywood,Los Angeles,1.0,0.1621013432741165,0.0,0.3432454764842987,0.3039359450340271,0.3307828307151794,0.0,0.0,0.0
1201,Shankar Dayal Sharma,venkaiah naidu,0.0,0.0097791096195578,0.0,0.244543731212616,0.1445603966712951,0.0751136541366577,0.0,0.0,0.0
1202,Shankar Dayal Sharma,Ram Nath Kovind,0.0,0.0098552200943231,0.0,0.2771092355251312,0.3078527748584747,0.3393481373786926,0.0,0.0,0.0
1203,Shankar Dayal Sharma,Muppavarapu Venkaiah Naidu,0.0,0.0095651801675558,0.0,0.2410799711942673,0.2932339608669281,0.3213838338851929,0.0,0.0,0.0
1204,Rubik's Brand Ltd.,Ideal Toy Corp.,1.0,0.0197102818638086,0.0,0.4276610314846039,0.2970781624317169,0.2799784541130066,0.0,0.0,0.12195121951219512
1205,Molly Qerim Rose,Erik Kuselias,0.0,0.0097809666767716,0.0,0.2530062794685364,0.1583135724067688,0.107440672814846,0.0,0.0,0.0
1206,Molly Qerim Rose,Erin Michelle Coscarelli,0.0,0.0103906914591789,0.0,0.2388008534908295,0.2783738970756531,0.2925103008747101,0.0,0.0,0.0
1207,Molly Qerim Rose,Mike Tuggle,0.0,0.0095576653257012,0.0,0.2684676349163055,0.1785161197185516,0.1530267298221588,0.0,0.0,0.0
1208,Molly Qerim Rose,Adam Caplan,0.0,0.0099688852205872,0.0,0.236277922987938,0.1769749969244003,0.1247824355959892,0.0,0.0,0.0
1209,Molly Qerim Rose,peyton manning,0.0,0.009461760520935,0.0,0.2512151598930359,0.0298071168363094,-0.0065898708999156,0.0,0.0,0.0
1210,Molly Qerim Rose,Chris Harrison,0.0,0.0098582683131098,0.0,0.2680830955505371,0.2184200882911682,0.21347276866436,0.0,0.0,0.0
1211,Molly Qerim Rose,the United States,0.0,0.0094185126945376,0.0,0.281015932559967,0.0997407883405685,0.0786735042929649,0.0,0.0,0.0
1212,Molly Qerim Rose,field yates,1.0,0.0098563274368643,0.0,0.2632972300052643,0.0836191549897193,0.0630408972501754,0.0,0.0,0.0
1213,Molly Qerim Rose,Matthew Berry,1.0,0.0098132500424981,0.0,0.2787893414497375,0.131332129240036,0.0980664491653442,0.0,0.0,0.0
1214,Mariska Magdolna Hargitay,Jenna Louise Stern,0.0,0.0100898491218686,0.0,0.2211103439331054,0.2743782699108124,0.2880503833293915,0.0,0.0,0.0
1215,Mariska Magdolna Hargitay,Jillian Noel Hennessy,0.0,0.0097483452409505,0.0,0.2103740125894546,0.2994363009929657,0.3201735317707062,0.0,0.0,0.0
1216,Mariska Magdolna Hargitay,brooke shields,1.0,0.0098998639732599,0.0,0.2145957052707672,0.0152823654934763,-0.0256444085389375,0.0,0.0,0.0
1217,Mariska Magdolna Hargitay,Mariska Hargitay,2.0,0.8392389416694641,0.8,0.8048809766769409,0.8588157296180725,0.8572779297828674,0.0,0.8,0.4761904761904762
1218,using rotating calipers,1/e2,0.0,0.0260449014604091,0.0,0.2381909936666489,-0.0500630736351013,-0.0520568937063217,0.0,0.0,0.0
1219,using rotating calipers,the smallest such distance,0.0,0.0124432751908898,0.0,0.29229736328125,0.03110639937222,-0.0089040398597717,0.0,0.0,0.0
1220,using rotating calipers,2:3,0.0,0.0095490841194987,0.0,0.2500635981559753,0.0215075444430112,-0.0086150635033845,0.0,0.0,0.0
1221,using rotating calipers,The Width of a Circle,0.0,0.0092391781508922,0.0,0.3425518572330475,0.2673500776290893,0.2770820558071136,0.0,0.0,0.0
1222,using rotating calipers,rotating calipers,2.0,0.9292959570884703,0.8,0.9032844305038452,0.9020684957504272,0.910404086112976,0.0,0.8,0.8928571428571429
1223,10,ten,2.0,0.9301801323890686,0.0,0.6843552589416504,0.8258117437362671,0.8439416289329529,0.0,0.0,0.5
1224,"Ramstein AB, in Germany",washington,0.0,0.0096603585407137,0.0,0.302427589893341,0.0605107434093952,0.0232788007706403,0.0,0.0,0.0
1225,"Ramstein AB, in Germany",California,0.0,0.0099090617150068,0.0,0.313035786151886,0.1228521168231964,0.1376028656959533,0.0,0.0,0.0
1226,"Ramstein AB, in Germany",Fort Lewis,0.0,0.0096299955621361,0.0,0.233050599694252,0.0169314201921224,-0.0123676061630249,0.0,0.0,0.0
1227,"Ramstein AB, in Germany",Fort Hood,1.0,0.0095866844058036,0.0,0.238703727722168,0.0157506093382835,-0.0413290560245513,0.0,0.0,0.0
1228,"Ramstein AB, in Germany",fort bragg,2.0,0.0096987169235944,0.0,0.2504404485225677,0.2090704441070556,0.2036629468202591,0.0,0.0,0.0
1229,"Ramstein AB, in Germany","Fort Bragg, North Carolina",2.0,0.0097460951656103,0.0,0.3856413662433624,0.0495018251240253,-0.014294640161097,0.0,0.0,0.10000000000000002
1230,Taraji P. Henson,sarah silverman,0.0,0.0184723306447267,0.0,0.2347211241722107,0.145134761929512,0.1210626736283302,0.0,0.0,0.0
1231,Taraji P. Henson,John C. Reilly,0.0,0.0140251982957124,0.0,0.4273147583007813,0.2002727091312408,0.1618963330984115,0.0,0.0,0.0
1232,Taraji P. Henson,Jane Lynch,0.0,0.0186052750796079,0.0,0.2611385881900787,0.0353368297219276,-0.0080272872000932,0.0,0.0,0.0
1233,Taraji P. Henson,gal gadot,0.0,0.0131055656820535,0.0,0.2080039978027344,0.1284908503293991,0.0845132395625114,0.0,0.0,0.0
1234,2011,july 2014,0.0,0.0135431131348013,0.0,0.5728594660758972,0.3025096952915191,0.3309252560138702,0.0,0.0,0.0
1235,2011,December 2014,0.0,0.0123880142346024,0.0,0.5699952840805054,0.3678219020366668,0.4357446134090424,0.0,0.0,0.0
1236,2011,1994,0.0,0.0109132546931505,0.0,0.6375787258148193,0.3241319358348846,0.3796915709972381,0.0,0.0,0.0
1237,2011,new year's eve,0.0,0.0112126376479864,0.0,0.3132492303848266,0.3164331316947937,0.3444670438766479,0.0,0.0,0.0
1238,2011,1898,0.0,0.0097335809841752,0.0,0.4695932567119598,0.2536578774452209,0.3080565333366394,0.0,0.0,0.0
1239,2011,1962,0.0,0.009572627954185,0.0,0.5894236564636229,0.1531596034765243,0.19484543800354,0.0,0.0,0.0
1240,a typewriter ribbon,shoes,0.0,0.0095874583348631,0.0,0.331599086523056,0.162587359547615,0.1851354837417602,0.0,0.0,0.0
1241,a typewriter ribbon,Cracker Jack,0.0,0.0098904920741915,0.0,0.2783916592597961,0.2279412597417831,0.2376997321844101,0.0,0.0,0.0
1242,a typewriter ribbon,Cracker Jack ring,0.0,0.010151064954698,0.0,0.2703618109226227,0.3056504130363464,0.3198596835136413,0.0,0.0,0.0
1243,a typewriter ribbon,paper bag,0.0,0.0091330474242568,0.0,0.3075476884841919,0.1806251853704452,0.1746035516262054,0.0,0.0,0.0
1244,a typewriter ribbon,Deep Blue Something,0.0,0.0103123830631375,0.0,0.2780879139900207,0.040895614773035,-0.004200093448162,0.0,0.0,0.0
1245,a typewriter ribbon,Home,0.0,0.0094609698280692,0.0,0.3028309047222137,0.1144012734293937,0.1238000020384788,0.0,0.0,0.0
1246,"Templeton ""Face"" Peck","faceman \"" peck",0.0,0.7564331293106079,0.4,0.6657216548919678,0.6001691222190857,0.631855309009552,0.0,0.4,0.45731707317073167
1247,"Templeton ""Face"" Peck",Special Forces,0.0,0.0094440300017595,0.0,0.2802022695541382,-0.0037872141692787,-0.0866129174828529,0.0,0.0,0.0
1248,"Templeton ""Face"" Peck",the Arizona Cardinals,0.0,0.0094075221568346,0.0,0.3309395611286163,0.1418162733316421,0.1150968372821808,0.0,0.0,0.0
1249,"Templeton ""Face"" Peck",Faceman,0.0,0.4303077161312103,0.0,0.4993532598018646,0.3273817300796509,0.3043868541717529,0.0,0.0,0.0
1250,"Templeton ""Face"" Peck",templeton peck,2.0,0.8193889856338501,0.8,0.7812392711639404,0.6388792991638184,0.6298766732215881,0.0,0.8,0.43478260869565216
1251,Imran Khan,azim khan,0.0,0.6026153564453125,0.5,0.5389591455459595,0.6664428114891052,0.7021183371543884,0.0,0.5,0.25
1252,Imran Khan,Punjab,0.0,0.0098811807110905,0.0,0.2661799192428589,0.2714276909828186,0.2822495102882385,0.0,0.0,0.0
1253,Woodrow Wilson,dwight d. eisenhower,0.0,0.0143690118566155,0.0,0.3872945904731751,0.1983573138713836,0.1898788511753082,0.0,0.0,0.0
1254,Woodrow Wilson,Franklin D. Roosevelt,0.0,0.0198281556367874,0.0,0.3740465044975281,0.2493276745080948,0.2438421249389648,0.0,0.0,0.0
1255,Woodrow Wilson,John F. Kennedy,0.0,0.0109605072066187,0.0,0.3358310163021088,0.2009072750806808,0.1871839761734008,0.0,0.0,0.0
1256,Woodrow Wilson,Thomas Woodrow Wilson,0.0,0.8277398943901062,0.8,0.8542171120643616,0.9242312908172609,0.9307941198349,0.0,0.8,0.6465517241379309
1257,Woodrow Wilson,Ronald Wilson Reagan,0.0,0.0929799824953079,0.4,0.6195903420448303,0.4471591711044311,0.4215821325778961,0.0,0.4,0.17241379310344826
1258,Racial tensions,world war ii,0.0,0.0094572203233838,0.0,0.2521716654300689,0.1190364211797714,0.128007099032402,0.0,0.0,0.0
1259,Racial tensions,1929,0.0,0.0093967039138078,0.0,0.3016961514949798,0.0566099062561988,0.0544101521372795,0.0,0.0,0.0
1260,Racial tensions,worldwide economic recession,1.0,0.0099401623010635,0.0,0.3121490180492401,0.0685810670256614,0.0486092418432235,0.0,0.0,0.0
1261,Racial tensions,Great Depression,1.0,0.0099735697731375,0.0,0.301778256893158,0.1712721884250641,0.1947827339172363,0.0,0.0,0.0
1262,Racial tensions,economic downturns,1.0,0.0090458905324339,0.0,0.3496476709842682,0.2009633481502533,0.2116480469703674,0.0,0.0,0.0
1263,8,seventh,0.0,0.1050582751631736,0.0,0.5183819532394409,0.4656300246715545,0.4993761479854584,0.0,0.0,0.0
1264,8,7,1.0,0.2246240377426147,0.0,0.8609349727630615,0.5968295931816101,0.6436831951141357,0.0,0.0,0.0
1265,8,eighth,1.0,0.1909008473157882,0.0,0.5729291439056396,0.730595588684082,0.7568941712379456,0.0,0.0,0.0
1266,8,Seven,1.0,0.2744183540344238,0.0,0.663648784160614,0.4846511483192444,0.5247468948364258,0.0,0.0,0.0
1267,8,six,1.0,0.1846929788589477,0.0,0.6112658977508545,0.430767297744751,0.4860149323940277,0.0,0.0,0.0
1268,8,6,1.0,0.1403345614671707,0.0,0.8514872789382935,0.4949466288089752,0.5368789434432983,0.0,0.0,0.0
1269,With arrival in 2017,september 2006,0.0,0.0098949847742915,0.0,0.4297109842300415,0.1351148188114166,0.1189736798405647,0.0,0.0,0.0
1270,With arrival in 2017,2003,0.0,0.0096981395035982,0.0,0.4528096616268158,0.1091035678982734,0.1012373119592666,0.0,0.0,0.0
1271,With arrival in 2017,2007,1.0,0.0098416516557335,0.0,0.5055639743804932,0.400638222694397,0.3970151245594025,0.0,0.0,0.0
1272,With arrival in 2017,June 2017,1.0,0.48372021317482,0.3333333333333333,0.577435314655304,0.520859956741333,0.5090082883834839,0.0,0.3333333333333333,0.22727272727272727
1273,With arrival in 2017,in 2007,1.0,0.0137232169508934,0.3333333333333333,0.6431986093521118,0.4113990068435669,0.4134184122085571,0.0,0.3333333333333333,0.22727272727272727
1274,Pittsburgh,"homestead, florida",0.0,0.0096189957112073,0.0,0.3910656869411469,0.0977013111114502,0.1003061830997467,0.0,0.0,0.0
1275,Pittsburgh,Iowa,0.0,0.0096939820796251,0.0,0.4591274559497833,0.1775041222572326,0.2442315816879272,0.0,0.0,0.0
1276,50 First Dates,drive,0.0,0.0124073214828968,0.0,0.3164673447608948,0.1698560416698455,0.166681557893753,0.0,0.0,0.0
1277,50 First Dates,Thom,0.0,0.0115922801196575,0.0,0.2771722078323364,0.0154987992718815,-0.0206333585083484,0.0,0.0,0.0
1278,50 First Dates,Wild At Heart,0.0,0.0092993713915348,0.0,0.2671584486961365,0.117690585553646,0.086262434720993,0.0,0.0,0.0
1279,50 First Dates,Bonnie and Clyde,0.0,0.0097676189616322,0.0,0.2871376276016235,0.0488136038184165,0.0265696421265602,0.0,0.0,0.0
1280,50 First Dates,The Cars,0.0,0.0094475140795111,0.0,0.3753744959831238,0.1073031947016716,0.1067239791154861,0.0,0.0,0.0
1281,"March 2, 1836",2003,0.0,0.009780153632164,0.0,0.327713131904602,0.3254896998405456,0.2972781956195831,0.0,0.0,0.0
1282,four,two gold,0.0,0.0095089571550488,0.0,0.633602499961853,0.1114464029669761,0.1277801841497421,0.0,0.0,0.0
1283,four,two gold and two silver medals,0.0,0.0215923953801393,0.0,0.5410982370376587,0.1387957781553268,0.1285232901573181,0.0,0.0,0.0
1284,four,two,0.0,0.1629127562046051,0.0,0.7783716917037964,0.1681868880987167,0.185352012515068,0.0,0.0,0.0
1285,four,13,0.0,0.1013344675302505,0.0,0.5519055724143982,0.1595215648412704,0.1973981708288192,0.0,0.0,0.0
1286,four,10,0.0,0.0882666632533073,0.0,0.5832577347755432,0.2731766998767853,0.3101603984832764,0.0,0.0,0.0
1287,main antagonist of the story,a dark shadow,0.0,0.0186229050159454,0.0,0.3570121228694916,0.1443618386983871,0.1143033057451248,0.0,0.0,0.0
1288,main antagonist of the story,tesseract,0.0,0.0179710127413272,0.0,0.2514843642711639,0.0570605285465717,0.0358858555555343,0.0,0.0,0.0
