,answer1,answer2,label,sas,f1,berttrained,bertvanilla,bi_encoder,bleu,rouge_L,meteor,0_bert_score_prime,1_bert_score_prime,2_bert_score_prime,3_bert_score_prime,4_bert_score_prime,5_bert_score_prime,6_bert_score_prime,7_bert_score_prime,8_bert_score_prime,9_bert_score_prime,10_bert_score_prime,11_bert_score_prime,0_bert_score,1_bert_score,2_bert_score,3_bert_score,4_bert_score,5_bert_score,6_bert_score,7_bert_score,8_bert_score,9_bert_score,10_bert_score,11_bert_score,12_bert_score_prime,12_bert_score
199,one in five,"2,200",0.0,0.0108010210096836,0.0,-0.0251195412129163,0.4472823441028595,-0.0619269907474517,0.0,0.0,0.0,0.19018559,0.21602613,0.2546768,0.25484332,0.23241724,0.23266691,0.27865186,0.29744604,0.2924178,0.2685623,0.20946689,0.15492506,0.3885464,0.43503326,0.44728246,0.437122,0.4390231,0.4605563,0.45125005,0.43287417,0.4161045,0.40385562,0.43646985,0.4829661,0.0,0.4011042
200,"40,000",tens of thousands,1.0,0.5549298524856567,0.0,0.333526074886322,0.4964565634727478,0.3466988205909729,0.0,0.0,0.0,0.15531395,0.22512525,0.2693896,0.29360536,0.38591,0.4783101,0.52632606,0.5102171,0.49036506,0.45918217,0.4113129,0.4037133,0.39178404,0.47764242,0.49645674,0.49503642,0.515623,0.51334417,0.5625703,0.5497039,0.58248544,0.5631001,0.5707737,0.60910106,0.33352605,0.6152307
201,One in five,"1,294",0.0,0.0546258017420768,0.0,0.1284829378128051,0.4675781726837158,0.1106189489364624,0.0,0.0,0.0,0.07745975,0.12037789,0.15946014,0.14355862,0.15004364,0.1671273,0.20219173,0.22025754,0.1935535,0.18562728,0.19745833,0.22586845,0.41641712,0.45295003,0.46757823,0.45948732,0.4564454,0.45734066,0.43878198,0.42692363,0.41094857,0.3914107,0.41017342,0.44592392,0.12848294,0.37034222
202,62 acres,quarter square,1.0,0.0201328750699758,0.0,0.1090798452496528,0.3034530878067017,0.0811488404870033,0.0,0.0,0.0,0.10123378,0.12488842,0.16524787,0.17238708,0.24175975,0.3193257,0.36212763,0.37792513,0.36337617,0.30422518,0.2756949,0.31962422,0.18955056,0.22906299,0.30345315,0.3627358,0.4104735,0.4584185,0.4788181,0.450655,0.4685126,0.4633512,0.4865588,0.52835006,0.10907992,0.44183585
203,10% of the carbon stores,10%,1.0,0.4581508338451386,0.4,0.6931045651435852,0.7213735580444336,0.6878475546836853,0.0,0.3333333333333333,0.78125,0.35075375,0.3776831,0.47734,0.50068676,0.49399355,0.49177447,0.5390255,0.5714169,0.5728917,0.58204025,0.5907116,0.6265426,0.6495482,0.6631552,0.7213734,0.6685169,0.6505654,0.64124256,0.6278844,0.61210626,0.59498084,0.58251727,0.5888102,0.59865254,0.6931046,0.55566394
204,to help strengthen their territorial claims,map out their ancestral lands,0.0,0.3155765533447265,0.1818181818181818,0.4139847159385681,0.4375671148300171,0.4101541340351105,0.0,0.1818181818181818,0.0980392156862745,0.28091452,0.32461852,0.3642897,0.38756913,0.39706358,0.37709838,0.36432335,0.3964252,0.4019602,0.40156376,0.38263288,0.4470164,0.3244921,0.34386033,0.4375671,0.46637717,0.49305138,0.5281551,0.5490555,0.5561553,0.5760648,0.573664,0.5978426,0.6270068,0.41398486,0.5689561
205,phylum of animals that live in marine waters,comb jellies,1.0,0.0091532217338681,0.0,0.2345383614301681,0.257513552904129,0.1989985257387161,0.0,0.0,0.0,0.10745145,0.14246137,0.18819164,0.20087694,0.2051727,0.19993922,0.2217615,0.2576805,0.27456132,0.2770111,0.28079012,0.33060387,0.15705088,0.1831723,0.25751358,0.2687835,0.29972324,0.33049738,0.3379129,0.34334302,0.3605147,0.3471102,0.330134,0.39408833,0.23453832,0.35222125
206,‘combs’ – groups of cilia,cilia,1.0,0.4236300885677337,0.3333333333333333,0.6179269552230835,0.7263827919960022,0.5757176876068115,0.0,0.4,0.3125,0.4022147,0.37846515,0.41217232,0.4441511,0.4485975,0.4861948,0.5213082,0.57603323,0.58812934,0.60503745,0.6161798,0.64488196,0.4778589,0.62440586,0.7263828,0.70341396,0.6701946,0.6625389,0.6315197,0.5739177,0.5520201,0.5933411,0.60666806,0.65213966,0.6179271,0.5394475
207,water flow through the body cavity,κτείς kteis 'comb' and φέρω pherō 'carry',0.0,0.0100920917466282,0.0,0.1746768951416015,0.2692987322807312,0.1381621956825256,0.0,0.0,0.0,0.1274758,0.16497539,0.18984993,0.19717808,0.18188319,0.15636717,0.15999962,0.21899958,0.24456014,0.26212198,0.25573432,0.3124203,0.14744729,0.19046864,0.26929873,0.27366087,0.28427374,0.29899722,0.28206006,0.2788968,0.2661196,0.26261836,0.2946117,0.37355492,0.17467697,0.2986533
208,colloblasts,retractable tentacles fringed with tentilla,2.0,0.0913997590541839,0.0,0.2209280580282211,0.2479321956634521,0.2159948199987411,0.0,0.0,0.0,0.13464892,0.17776354,0.19447055,0.21824661,0.2638677,0.25980732,0.27530113,0.3086461,0.32428592,0.3337524,0.34819952,0.3661438,0.1344304,0.18520735,0.24793224,0.2550825,0.29380697,0.3265892,0.35147554,0.3687971,0.39395553,0.39562643,0.4017432,0.4280327,0.22092809,0.3511385
209,sequential,simultaneous,0.0,0.1395684629678726,0.0,0.6574081778526306,0.6007716655731201,0.6757146120071411,0.0,0.0,0.0,0.20592721,0.25781068,0.3395249,0.42873058,0.55098575,0.564056,0.5908015,0.5774084,0.6014526,0.65087557,0.6694984,0.729552,0.38152984,0.46277523,0.60077155,0.66756105,0.67874426,0.70461375,0.72874945,0.7327182,0.79082537,0.82068413,0.83919215,0.8617989,0.6574082,0.8403386
210,planktonic plants,a vital part of marine food chains,1.0,0.1522506177425384,0.0,0.1258137375116348,0.3096904158592224,0.0989615842700004,0.0,0.0,0.0,0.246643,0.2846933,0.31349888,0.32460728,0.29757077,0.23731901,0.23688364,0.23578851,0.24666175,0.24589947,0.23473088,0.28386506,0.1395828,0.21462713,0.30969042,0.3423886,0.37051237,0.40295544,0.41311684,0.40290457,0.42528084,0.46727195,0.5240949,0.5583134,0.12581375,0.490122
211,66 million years ago,515 million years ago,0.0,0.391943484544754,0.75,0.2859181463718414,0.8572244644165039,0.2193588614463806,0.0,0.75,0.7361111111111112,0.7428722,0.7697465,0.77893764,0.7784564,0.7868695,0.7773224,0.787854,0.7852414,0.7591608,0.7409892,0.7306623,0.5986766,0.7829115,0.8300138,0.85722435,0.86607224,0.8742023,0.88920724,0.8940005,0.8879916,0.8841427,0.87927884,0.8779941,0.86820996,0.28591824,0.8220409
212,515 million years,66 million years ago,0.0,0.4053872227668762,0.5714285714285715,0.2176402807235717,0.7292609214782715,0.1499621868133545,0.0,0.5714285714285715,0.4807692307692308,0.6171543,0.6566576,0.6686087,0.66712207,0.6748179,0.6712529,0.6659172,0.6855422,0.6620066,0.639044,0.6325294,0.5129298,0.659544,0.7058559,0.72926104,0.7109685,0.70548934,0.71896344,0.71420777,0.69859993,0.7142929,0.7084728,0.7255094,0.7122113,0.2176402,0.67502993
213,515 million years,66 million years,0.0,0.4242528080940247,0.6666666666666666,0.2271862626075744,0.828016996383667,0.1553026586771011,0.0,0.6666666666666666,0.625,0.679293,0.7132703,0.72398245,0.71984154,0.73009706,0.7172948,0.73079723,0.72908753,0.6963014,0.67329955,0.6584167,0.539559,0.7295317,0.7846841,0.828017,0.8395158,0.8482107,0.85843027,0.85839987,0.85450315,0.8607245,0.86070544,0.8639802,0.85192424,0.22718625,0.78295904
214,cnidarians,Ctenophores,1.0,0.1295494884252548,0.0,0.4507536292076111,0.3032459318637848,0.4727778136730194,0.0,0.0,0.0,0.2617234,0.30341467,0.34737232,0.3904277,0.4228986,0.43987858,0.4713227,0.47646794,0.45929393,0.46109143,0.47293678,0.5460268,0.17537735,0.26558983,0.30324593,0.3363805,0.38309762,0.4068612,0.43456644,0.44864562,0.4836189,0.49603978,0.54415905,0.53918964,0.4507536,0.49009144
215,diploblastic,ctenophores,0.0,0.0094400076195597,0.0,0.2512235939502716,0.225192591547966,0.2381239980459213,0.0,0.0,0.0,0.12479422,0.14385748,0.18421169,0.21219732,0.22736941,0.26178727,0.2793956,0.30870125,0.3021169,0.32337174,0.35374674,0.4570345,0.115984224,0.2005806,0.22519259,0.26455027,0.3105335,0.37851855,0.41219074,0.4572057,0.49035794,0.49808604,0.51898503,0.5086479,0.25122365,0.40835166
216,"sponges and cnidarians, ctenophores",cnidarians and ctenophores,1.0,0.6923535466194153,0.8571428571428571,0.8996444344520569,0.894453763961792,0.8982677459716797,0.0,0.5714285714285715,0.46875,0.8262242,0.8239897,0.8371694,0.8526136,0.85505944,0.85517305,0.8613497,0.877821,0.8868513,0.89262664,0.8949374,0.906404,0.86101663,0.8755819,0.8944537,0.9031652,0.9128905,0.919572,0.9149749,0.9072681,0.9104113,0.9174863,0.91946787,0.914811,0.8996443,0.8709473
217,comb-bearing,"""comb"" and the Greek suffix -φορος meaning ""carrying""",2.0,0.4521183669567108,0.0,0.4391195476055145,0.4788122475147247,0.4469290971755981,0.0,0.2222222222222222,0.0,0.2659264,0.3094482,0.36128768,0.38210994,0.3890701,0.40913498,0.40510157,0.42531866,0.45344028,0.44589397,0.44257456,0.4936831,0.40886572,0.44529703,0.47881222,0.45602337,0.44352525,0.43385595,0.40950477,0.3860455,0.3823101,0.3718735,0.3757535,0.39434797,0.43911958,0.3725203
218,"a mouth that can usually be closed by muscles; a pharynx (""throat""); a wider area in the center that acts as a stomach; and a system of internal canals.",the gastrodermis,1.0,0.3862836360931397,0.0,0.3128223717212677,0.3215208649635315,0.2974251210689545,0.0,0.064516129032258,0.0909090909090909,0.21520935,0.23794383,0.26273528,0.26871908,0.26570567,0.2639713,0.29349616,0.31989062,0.31668404,0.32481885,0.33819625,0.40776163,0.2337281,0.26023552,0.3215208,0.31654742,0.3275355,0.38495433,0.38305494,0.3879399,0.40361807,0.38864788,0.43375456,0.49089924,0.31282237,0.45671448
219,osmotic pressure,It is uncertain,0.0,0.0095305396243929,0.0,0.1010688692331314,0.2862379848957062,0.0656601935625076,0.0,0.0,0.0,0.081778415,0.11643954,0.15255201,0.17537366,0.18534681,0.14094259,0.15996146,0.20992899,0.23706234,0.23769814,0.18514264,0.22326155,0.12645634,0.19128327,0.28623793,0.29707152,0.29838738,0.31621382,0.29855084,0.27906293,0.24919106,0.24620776,0.28643557,0.3130742,0.10106892,0.28426513
220,pump water out of the mesoglea,pump,1.0,0.6470732092857361,0.3333333333333333,0.3075705766677856,0.5217310190200806,0.2606173753738403,0.0,0.2857142857142857,0.3333333333333333,0.2887421,0.3221579,0.3670752,0.37638843,0.38942766,0.40520582,0.42649737,0.47966495,0.4941896,0.47694692,0.46286684,0.43458676,0.39339587,0.45941764,0.5217309,0.46488687,0.4593345,0.4598894,0.4406899,0.40845597,0.3934278,0.3723143,0.4249477,0.49847692,0.30757055,0.37734768
221,more or less rounded,egg-shaped,2.0,0.136364609003067,0.0,0.32996267080307,0.3085452616214752,0.3052598237991333,0.0,0.0,0.0,0.14142886,0.22202983,0.27023548,0.27679935,0.2857153,0.279373,0.3064059,0.3521288,0.3735502,0.4004043,0.38867268,0.4186013,0.2148014,0.24352762,0.30854526,0.3308684,0.32814544,0.3674617,0.38658905,0.40053993,0.4358143,0.48151612,0.5053113,0.5383671,0.32996276,0.6042325
222,"""zip"" the mouth shut",streamlines the front of the animal,0.0,0.0102371638640761,0.0,0.2431689351797104,0.420970231294632,0.2403587400913238,0.0,0.2,0.0833333333333333,0.2913865,0.3274284,0.3668493,0.37665862,0.36480036,0.33048713,0.3119362,0.33942884,0.3327378,0.32790884,0.31632474,0.3289856,0.35648054,0.3671979,0.4209702,0.41400304,0.40626195,0.4115075,0.39186302,0.37418863,0.3826815,0.40059963,0.4273536,0.5078373,0.2431689,0.41707975
223,large pharynx,large cilia,0.0,0.1435749530792236,0.5,0.4614759683609009,0.459666520357132,0.4947029948234558,0.0,0.5,0.25,0.33867785,0.34824648,0.36781317,0.39587203,0.42893407,0.45459273,0.49719065,0.48361018,0.48304737,0.49009067,0.47813597,0.5497082,0.40119568,0.42928275,0.45966658,0.4737467,0.5389409,0.6002107,0.61681885,0.63297546,0.6637536,0.6660865,0.67489624,0.64496917,0.46147582,0.59328085
224,Cestum veneris,up to 1.5 meters (4.9 ft) long,0.0,0.0092709166929125,0.0,0.186410054564476,0.227916106581688,0.1657546013593673,0.0,0.0,0.0,0.08061264,0.08669347,0.1154621,0.14472342,0.13587576,0.13879356,0.15504971,0.19701703,0.22083515,0.26100242,0.2718864,0.37547684,0.1491946,0.18493216,0.22791612,0.21789213,0.21779513,0.22786953,0.21885377,0.20425208,0.18722366,0.20096546,0.2733909,0.33829063,0.1864101,0.32945216
225,cling to and creep on surfaces,"as a muscular ""foot""",0.0,0.0092651071026921,0.0,0.1422371566295623,0.3435783386230469,0.0991889536380767,0.0,0.0,0.0,0.13897432,0.17479178,0.22040279,0.22516258,0.21567145,0.19342564,0.23208803,0.28673443,0.31343955,0.317798,0.29252625,0.29312965,0.25231785,0.26853934,0.34357834,0.3400008,0.33667454,0.35624978,0.32153586,0.314208,0.3340238,0.31829494,0.3110367,0.37830228,0.14223722,0.34801847
226,Vendobionta,ctenophores,0.0,0.0095108263194561,0.0,0.3486227989196777,0.2196492552757263,0.3585157096385956,0.0,0.0,0.0,0.055556893,0.08066618,0.11941142,0.16172239,0.20252053,0.2689092,0.30660233,0.3504691,0.359569,0.36185387,0.37559304,0.50956744,0.15070891,0.18376113,0.21964926,0.25318113,0.28152996,0.3281529,0.35524184,0.38322306,0.41124433,0.43958873,0.46676925,0.5041392,0.34862274,0.41628566
227,all other animals,Bilateria,0.0,0.0303101502358913,0.0,0.1616996526718139,0.2649904489517212,0.1829112768173217,0.0,0.0,0.0,0.06368326,0.110201545,0.12529267,0.14957987,0.11421885,0.10783659,0.13031738,0.18408056,0.20945789,0.23531239,0.19198745,0.30321413,0.11273917,0.16917744,0.26499042,0.27289018,0.31277776,0.30599543,0.3057173,0.31576458,0.3503368,0.37383503,0.39845297,0.45998394,0.1616996,0.36627325
228,The isolated subdivision,Dogg Pound,0.0,0.0095031037926673,0.0,0.0957191586494445,0.2658835649490356,0.0864777714014053,0.0,0.0,0.0,0.07685441,0.099373214,0.12613094,0.13766736,0.13306782,0.13214885,0.14987117,0.19175106,0.18203525,0.17951412,0.17834257,0.26720497,0.0987507,0.18116675,0.2658836,0.30119175,0.33259565,0.32499763,0.316998,0.30906275,0.32846633,0.33023968,0.29603246,0.31704527,0.09571909,0.22139134
229,1885,July 1982 to June 1983,0.0,0.0111152762547135,0.0,0.2227940261363983,0.4204825460910797,0.2374722957611084,0.0,0.0,0.0,0.29137462,0.3439973,0.40039596,0.40519562,0.39476326,0.3903797,0.4081679,0.4440542,0.40206748,0.40286767,0.36578685,0.36611167,0.29444382,0.35931128,0.42048252,0.4404714,0.42999604,0.43737334,0.43152016,0.41477677,0.3817675,0.3817137,0.43837348,0.47769073,0.2227941,0.39151832
230,"8,525","62,528",0.0,0.2479411214590073,0.0,0.4906748235225677,0.6429381966590881,0.5076561570167542,0.0,0.0,0.0,0.5056514,0.5621933,0.5955464,0.62724924,0.6649848,0.7047041,0.7018197,0.716534,0.6800562,0.6356685,0.6130588,0.6143466,0.5582342,0.5976132,0.6429381,0.6534743,0.6993242,0.7333068,0.738565,0.7202342,0.7401751,0.7615212,0.77681684,0.78232205,0.49067494,0.7579607
231,99,State Route 99,1.0,0.6338543891906738,0.5,0.7658622860908508,0.571305513381958,0.7655721306800842,0.0,0.5,0.1785714285714285,0.49791273,0.5282495,0.53437245,0.52870244,0.52844983,0.5170199,0.5269016,0.5280558,0.56395996,0.5663116,0.5672331,0.6755956,0.5652905,0.5422797,0.5713055,0.5439637,0.5392827,0.53032106,0.5136012,0.52281225,0.5401069,0.5222716,0.49745193,0.5236039,0.7658624,0.45273176
232,Davies is credited with coining the modern name packet switching and inspiring numerous packet switching networks in Europe,Donald Davies,1.0,0.6706869602203369,0.1052631578947368,0.4266714751720428,0.3985326290130615,0.3956267237663269,0.0,0.0999999999999999,0.1388888888888889,0.12468751,0.1841332,0.24278739,0.25587597,0.23810746,0.20462893,0.24452579,0.287488,0.2797464,0.27046072,0.27768934,0.36535403,0.2539717,0.32720494,0.39853257,0.38266203,0.37411907,0.37954408,0.35467103,0.34032446,0.3171323,0.31445798,0.3455389,0.4310723,0.42667148,0.35085157
233,circuit switching is characterized by a fee per unit of connection time,a method which pre-allocates dedicated network bandwidth specifically for each communication session,0.0,0.2303748428821564,0.0,0.4433536529541015,0.3566089272499084,0.4573695361614227,0.0,0.08,0.0416666666666666,0.23656529,0.28593597,0.32876715,0.35671574,0.35401264,0.3433069,0.3817971,0.40679273,0.41154575,0.42651123,0.42593035,0.50750655,0.2620937,0.30410528,0.35660896,0.37684336,0.40788424,0.45083508,0.44743535,0.45999727,0.48154262,0.48677018,0.54590976,0.59310275,0.44335365,0.54948026
234,survivable communications networks,the concept of distributed adaptive message block switching,0.0,0.2181359231472015,0.0,0.2172395437955856,0.3130630850791931,0.1763015985488891,0.0,0.0,0.0,0.1733472,0.23396167,0.30262354,0.34023824,0.33041257,0.2969099,0.33813706,0.35668677,0.3553676,0.36491978,0.3245502,0.35230002,0.1767501,0.2815267,0.31306306,0.3488185,0.3879047,0.42368475,0.42516297,0.41478038,0.4402207,0.45292112,0.50993323,0.5554224,0.21723951,0.5031875
235,"use of a decentralized network with multiple paths between any two points, dividing user messages into message blocks",ideas,0.0,0.1538694351911544,0.0,0.0872232839465141,0.2920452058315277,0.0348367765545845,0.0,0.0,0.0,0.13179162,0.1543103,0.19194657,0.21253014,0.18251778,0.1595371,0.14473513,0.18338147,0.16663423,0.16525002,0.13040145,0.19765088,0.15041009,0.22577511,0.29204515,0.31316453,0.33615884,0.35472646,0.3424982,0.3233239,0.3312991,0.34098995,0.37885374,0.4579756,0.08772736,0.3531175
236,delivery of these messages by store and forward switching,decentralized network with multiple paths between any two points,0.0,0.0173250902444124,0.0,0.3142615556716919,0.3163408041000366,0.293974757194519,0.0,0.0,0.0,0.20942879,0.25989464,0.30789223,0.33669132,0.32227308,0.2953825,0.29317588,0.3328083,0.3293776,0.35023656,0.33339193,0.42718768,0.2260955,0.25765505,0.31634077,0.32529202,0.36145565,0.40093175,0.39484644,0.39606017,0.42476964,0.45553067,0.5164864,0.5759258,0.31426156,0.52793115
237,"a general architecture for a large-scale, distributed, survivable communications network",briefing B-265,0.0,0.014800633303821,0.0,0.1035785898566246,0.3241376876831055,0.0539206191897392,0.0,0.0,0.0,0.22830065,0.2516739,0.27562058,0.27824262,0.24809678,0.20903265,0.20903286,0.24629341,0.2520967,0.2551389,0.23367155,0.26436204,0.2844908,0.29299277,0.32413763,0.31727713,0.31514654,0.3299514,0.30976722,0.30951506,0.3112731,0.32363766,0.35947666,0.4201861,0.10357868,0.37648016
238,"use of a decentralized network with multiple paths between any two points, dividing user messages into message blocks, later called packets","large-scale, distributed, survivable communications network",1.0,0.6804414391517639,0.08,0.4623642861843109,0.384995549917221,0.4467008113861084,0.0,0.074074074074074,0.1744186046511627,0.3475539,0.3938514,0.42631355,0.43194517,0.40418205,0.35698825,0.38035443,0.41145813,0.40776795,0.42038143,0.43209973,0.51806694,0.31759065,0.3559456,0.38499555,0.3804098,0.39037037,0.4215049,0.42212787,0.42785382,0.45033973,0.44311365,0.5007419,0.56264347,0.46236432,0.5431393
239,by store and forward switching,packets,0.0,0.0094631006941199,0.0,0.1229089349508285,0.3252013027667999,0.1014323756098747,0.0,0.0,0.0,0.10474742,0.13903351,0.17313398,0.19116719,0.19048807,0.20055309,0.20165418,0.23528852,0.20297967,0.21554741,0.2188232,0.2593589,0.12871942,0.24527828,0.32520136,0.37566224,0.39179224,0.41405672,0.4300084,0.41023165,0.43499535,0.47590214,0.52974707,0.59925586,0.12290897,0.4950525
240,"connection-oriented operations. But X.25 does it at the network layer of the OSI Model. Frame Relay does it at level two, the data link layer",a handshake between the communicating parties before any user packets are transmitted,0.0,0.2567996382713318,0.0,0.2448361366987228,0.3790166676044464,0.212232157588005,0.0,0.0512820512820512,0.0367647058823529,0.26280963,0.3107157,0.35392383,0.37550282,0.33893636,0.2893329,0.2823875,0.31041268,0.32045454,0.32271603,0.32262316,0.37683782,0.27529737,0.3298046,0.37901667,0.37437475,0.39377463,0.4126708,0.39670455,0.39777648,0.40527323,0.40739137,0.45765236,0.5172246,0.2448362,0.46996233
241,"Frame Relay was used to interconnect LANs across wide area networks. However, X.25 and well as Frame Relay have been supplanted",provide connection-oriented operations,0.0,0.3761314153671265,0.0,0.2980121374130249,0.3038418591022491,0.249423623085022,0.0,0.0,0.0,0.29639256,0.32450613,0.359675,0.36241615,0.32783112,0.28613862,0.310492,0.34387133,0.35304096,0.37336504,0.3835292,0.45105654,0.19022979,0.24031752,0.30384183,0.30082384,0.32493567,0.3697555,0.37968078,0.3733982,0.39187884,0.3976789,0.48304898,0.51707757,0.2980121,0.48435712
